ENTITY,LAYER,ELEVATION,THICKNESS,COLOR,NOMBRE,SECCION,LONGITUDE,LATITUDE,GEOJSON
Polyline,ESP_VERDES-POLIGONO,0,0,3,AV.GENERAL PAZ,43,-58.4833007995245,-34.5427280147086,"{""type"":""MultiPolygon"",""coordinates"":[[[[-58.48311,-34.54266],[-58.48344,-34.5428],[-58.48346,-34.54278],[-58.48325,-34.5427],[-58.48319,-34.54267],[-58.48319,-34.54268],[-58.48311,-34.54265],[-58.48311,-34.54266]]]]}"
Polyline,ESP_VERDES-POLIGONO,0,0,3,AV.GENERAL PAZ,95,-58.5295680414379,-34.6348753983212,"{""type"":""MultiPolygon"",""coordinates"":[[[[-58.52953,-34.63489],[-58.52972,-34.63488],[-58.52974,-34.63487],[-58.52974,-34.63486],[-58.52933,-34.63488],[-58.52933,-34.6349],[-58.52953,-34.63489]]]]}"
,PUENTE,0,0,0,,0,-58.4423625157511,-34.68096894845,"{""type"":""MultiPolygon"",""coordinates"":[[[[-58.44139,-34.68001],[-58.44154,-34.68003],[-58.44231,-34.68087],[-58.44215,-34.682],[-58.44226,-34.68217],[-58.44244,-34.68086],[-58.44159,-34.67994],[-58.44155,-34.6799],[-58.44082,-34.6798],[-58.44036,-34.67977],[-58.44046,-34.67992],[-58.4407,-34.6799],[-58.44139,-34.68001]]]]}"
Polyline,ESP_VERDES-POLIGONO,0,0,3,AV.GENERAL PAZ,84,-58.4617268586139,-34.7048868817695,"{""type"":""MultiPolygon"",""coordinates"":[[[[-58.4616,-34.70485],[-58.46171,-34.70499],[-58.46173,-34.70501],[-58.46175,-34.70501],[-58.46176,-34.70501],[-58.46177,-34.70501],[-58.46181,-34.70499],[-58.46185,-34.70496],[-58.46186,-34.70495],[-58.46186,-34.70494],[-58.46185,-34.70492],[-58.46181,-34.70488],[-58.46178,-34.70484],[-58.46173,-34.70478],[-58.46172,-34.70476],[-58.4617,-34.70476],[-58.46169,-34.70476],[-58.46168,-34.70476],[-58.46163,-34.70479],[-58.46161,-34.70481],[-58.4616,-34.70482],[-58.4616,-34.70484],[-58.4616,-34.70485]]]]}"
Polyline,ESP_VERDES-POLIGONO,0,0,3,AV. 1 SUR PRESIDENTE ARTURO FRONDIZI,18,-58.3736975008397,-34.6507721969306,"{""type"":""MultiPolygon"",""coordinates"":[[[[-58.37356,-34.65049],[-58.37352,-34.65052],[-58.37344,-34.6506],[-58.37328,-34.65077],[-58.37309,-34.65103],[-58.37294,-34.6513],[-58.37287,-34.65144],[-58.37378,-34.65161],[-58.37383,-34.65158],[-58.37394,-34.65128],[-58.37405,-34.65098],[-58.37442,-34.64993],[-58.37435,-34.64998],[-58.37427,-34.65003],[-58.3741,-34.65014],[-58.37401,-34.65019],[-58.37385,-34.65029],[-58.37368,-34.6504],[-58.37356,-34.65049]]]]}"
Polyline,AUTO-POL,0,0,4,AV. TENIENTE GENERAL LUIS J. DELLEPIANE,80,-58.4801897438685,-34.6801532964797,"{""type"":""MultiPolygon"",""coordinates"":[[[[-58.47665,-34.6724],[-58.47674,-34.6726],[-58.47675,-34.6726],[-58.47676,-34.67261],[-58.47683,-34.67278],[-58.47687,-34.67287],[-58.47696,-34.67307],[-58.47708,-34.67333],[-58.47718,-34.67355],[-58.47728,-34.6738],[-58.47741,-34.67409],[-58.4775,-34.67431],[-58.47752,-34.67435],[-58.47752,-34.67436],[-58.47751,-34.67436],[-58.4775,-34.67436],[-58.47749,-34.67435],[-58.47747,-34.67433],[-58.47738,-34.67419],[-58.47727,-34.67402],[-58.47717,-34.67387],[-58.47705,-34.67371],[-58.47697,-34.67361],[-58.4769,-34.6735],[-58.47686,-34.67343],[-58.47684,-34.67338],[-58.47676,-34.67361],[-58.47677,-34.67359],[-58.47678,-34.67358],[-58.4768,-34.67358],[-58.47682,-34.67358],[-58.47686,-34.67359],[-58.4769,-34.67362],[-58.47694,-34.67367],[-58.47698,-34.67371],[-58.47703,-34.67378],[-58.47709,-34.67386],[-58.47717,-34.67397],[-58.47725,-34.67407],[-58.47732,-34.67418],[-58.47738,-34.67429],[-58.47745,-34.6744],[-58.47753,-34.67454],[-58.4776,-34.67467],[-58.47769,-34.67483],[-58.47778,-34.67505],[-58.47782,-34.67513],[-58.47787,-34.67524],[-58.47792,-34.67536],[-58.47799,-34.6755],[-58.47801,-34.6755],[-58.47807,-34.67566],[-58.47813,-34.67584],[-58.47822,-34.67608],[-58.47827,-34.6762],[-58.47835,-34.67642],[-58.4784,-34.67657],[-58.47846,-34.67674],[-58.47852,-34.67693],[-58.47858,-34.6771],[-58.4786,-34.67718],[-58.47862,-34.67724],[-58.47863,-34.67732],[-58.47864,-34.67738],[-58.47863,-34.67741],[-58.47861,-34.67745],[-58.47859,-34.67747],[-58.47857,-34.67748],[-58.47855,-34.67748],[-58.47853,-34.67748],[-58.47851,-34.67747],[-58.4785,-34.67746],[-58.47849,-34.67745],[-58.4786,-34.67759],[-58.47861,-34.67759],[-58.47864,-34.67756],[-58.47867,-34.67753],[-58.47867,-34.67753],[-58.47868,-34.67753],[-58.47868,-34.67754],[-58.4787,-34.67758],[-58.47871,-34.6776],[-58.47871,-34.67761],[-58.47871,-34.67761],[-58.47871,-34.67761],[-58.4787,-34.67761],[-58.47866,-34.67761],[-58.47862,-34.67761],[-58.47861,-34.6776],[-58.47861,-34.6776],[-58.47863,-34.67775],[-58.47864,-34.67773],[-58.47865,-34.67772],[-58.47866,-34.67771],[-58.47868,-34.67771],[-58.47869,-34.67771],[-58.47871,-34.67771],[-58.47873,-34.67772],[-58.47876,-34.67773],[-58.47878,-34.67774],[-58.47881,-34.67776],[-58.47882,-34.67778],[-58.47885,-34.67781],[-58.47888,-34.67785],[-58.47891,-34.67789],[-58.47894,-34.67795],[-58.47897,-34.67799],[-58.47901,-34.67807],[-58.47905,-34.67815],[-58.47911,-34.67826],[-58.47914,-34.67831],[-58.47931,-34.67864],[-58.47953,-34.67906],[-58.47966,-34.67934],[-58.47969,-34.67939],[-58.47974,-34.67949],[-58.47979,-34.6796],[-58.47984,-34.67972],[-58.47988,-34.67979],[-58.47993,-34.67992],[-58.47997,-34.68001],[-58.48009,-34.68028],[-58.48019,-34.68052],[-58.48033,-34.68083],[-58.48039,-34.68096],[-58.48062,-34.6815],[-58.4808,-34.68187],[-58.48092,-34.68208],[-58.48096,-34.68215],[-58.48111,-34.68237],[-58.48124,-34.68255],[-58.48139,-34.68276],[-58.48143,-34.6828],[-58.48146,-34.68283],[-58.48148,-34.68286],[-58.48151,-34.68289],[-58.48154,-34.68293],[-58.48156,-34.68297],[-58.4816,-34.68303],[-58.48166,-34.6831],[-58.48172,-34.68316],[-58.48179,-34.68323],[-58.48183,-34.68326],[-58.48187,-34.68329],[-58.48195,-34.68338],[-58.48201,-34.68344],[-58.48214,-34.68359],[-58.48224,-34.68371],[-58.48235,-34.68386],[-58.48245,-34.68399],[-58.48257,-34.68416],[-58.48264,-34.68427],[-58.48266,-34.68431],[-58.48267,-34.68433],[-58.48268,-34.68435],[-58.48268,-34.68437],[-58.48268,-34.68439],[-58.48267,-34.6844],[-58.48267,-34.68441],[-58.48266,-34.68443],[-58.48265,-34.68444],[-58.48264,-34.68444],[-58.48263,-34.68445],[-58.48261,-34.68445],[-58.4826,-34.68445],[-58.48258,-34.68444],[-58.48271,-34.68452],[-58.48271,-34.68452],[-58.48271,-34.68451],[-58.48272,-34.68449],[-58.48273,-34.68447],[-58.48274,-34.68445],[-58.48275,-34.68443],[-58.48275,-34.68441],[-58.48274,-34.68437],[-58.48272,-34.68431],[-58.48269,-34.68423],[-58.48261,-34.68412],[-58.48252,-34.684],[-58.48246,-34.68391],[-58.48239,-34.68382],[-58.4823,-34.6837],[-58.48221,-34.68359],[-58.4822,-34.68358],[-58.4822,-34.68358],[-58.4822,-34.68358],[-58.48221,-34.68357],[-58.48221,-34.68357],[-58.48257,-34.68392],[-58.48281,-34.68417],[-58.48306,-34.68443],[-58.48325,-34.68464],[-58.48338,-34.68479],[-58.48345,-34.68487],[-58.48348,-34.68491],[-58.48349,-34.68492],[-58.48349,-34.68493],[-58.48349,-34.68493],[-58.48348,-34.68493],[-58.48348,-34.68493],[-58.48343,-34.68489],[-58.48333,-34.68481],[-58.48322,-34.68473],[-58.48318,-34.68469],[-58.4831,-34.68463],[-58.48305,-34.6846],[-58.483,-34.68457],[-58.48297,-34.68455],[-58.48295,-34.68454],[-58.48292,-34.68453],[-58.4829,-34.68452],[-58.48287,-34.68451],[-58.48285,-34.68451],[-58.48282,-34.68451],[-58.4828,-34.6845],[-58.48279,-34.6845],[-58.48277,-34.68451],[-58.48275,-34.68452],[-58.48274,-34.68452],[-58.48273,-34.68453],[-58.48272,-34.68453],[-58.48272,-34.68453],[-58.48278,-34.68463],[-58.48278,-34.68462],[-58.48278,-34.68462],[-58.48278,-34.68461],[-58.48278,-34.6846],[-58.48278,-34.6846],[-58.48279,-34.68459],[-58.4828,-34.68458],[-58.48281,-34.68457],[-58.48282,-34.68457],[-58.48283,-34.68457],[-58.48284,-34.68457],[-58.48285,-34.68457],[-58.48287,-34.68457],[-58.48288,-34.68457],[-58.48289,-34.68458],[-58.48291,-34.68458],[-58.48294,-34.6846],[-58.48298,-34.68462],[-58.48302,-34.68465],[-58.48307,-34.68468],[-58.48314,-34.68473],[-58.48324,-34.68481],[-58.48332,-34.68487],[-58.48336,-34.6849],[-58.48343,-34.68496],[-58.48348,-34.68501],[-58.4835,-34.68503],[-58.48358,-34.68511],[-58.48367,-34.6852],[-58.48374,-34.68528],[-58.48379,-34.68534],[-58.48384,-34.6854],[-58.48385,-34.68542],[-58.48397,-34.68556],[-58.48398,-34.68557],[-58.48408,-34.6857],[-58.48408,-34.68569],[-58.48409,-34.6857],[-58.4841,-34.68571],[-58.4841,-34.68571],[-58.48413,-34.68574],[-58.48415,-34.68578],[-58.48417,-34.68581],[-58.4842,-34.68585],[-58.48422,-34.68588],[-58.48424,-34.68591],[-58.48425,-34.68595],[-58.48427,-34.68599],[-58.48429,-34.68605],[-58.48431,-34.68609],[-58.48431,-34.68609],[-58.48438,-34.68608],[-58.48437,-34.68605],[-58.48433,-34.68596],[-58.48446,-34.6861],[-58.48463,-34.6863],[-58.48491,-34.68662],[-58.48499,-34.68672],[-58.48498,-34.68673],[-58.485,-34.68675],[-58.48513,-34.68691],[-58.48526,-34.68707],[-58.48537,-34.6872],[-58.48538,-34.68719],[-58.48542,-34.68724],[-58.48549,-34.68732],[-58.48569,-34.68757],[-58.48589,-34.68782],[-58.48601,-34.68798],[-58.48624,-34.68785],[-58.48616,-34.68776],[-58.48606,-34.68764],[-58.48595,-34.6875],[-58.48585,-34.68738],[-58.48566,-34.68715],[-58.48557,-34.68704],[-58.48558,-34.68703],[-58.48551,-34.68695],[-58.48532,-34.68671],[-58.48522,-34.68659],[-58.48521,-34.6866],[-58.48515,-34.68653],[-58.48494,-34.68627],[-58.48478,-34.68608],[-58.48471,-34.68599],[-58.48456,-34.68581],[-58.48452,-34.68576],[-58.48452,-34.68575],[-58.48452,-34.68575],[-58.48453,-34.68574],[-58.48455,-34.68576],[-58.48462,-34.68581],[-58.48471,-34.68577],[-58.48455,-34.68568],[-58.48447,-34.68563],[-58.48441,-34.68558],[-58.48435,-34.68549],[-58.48433,-34.68547],[-58.48414,-34.68525],[-58.48396,-34.68502],[-58.4838,-34.68481],[-58.48369,-34.68465],[-58.48357,-34.68445],[-58.48343,-34.68413],[-58.48343,-34.68413],[-58.48343,-34.68413],[-58.48343,-34.68413],[-58.48343,-34.68413],[-58.48343,-34.68413],[-58.48343,-34.68412],[-58.48343,-34.68412],[-58.48343,-34.68412],[-58.48343,-34.68412],[-58.48343,-34.68412],[-58.48343,-34.68412],[-58.48343,-34.68412],[-58.48343,-34.68412],[-58.48343,-34.68411],[-58.48343,-34.68411],[-58.48343,-34.68411],[-58.48343,-34.68411],[-58.48343,-34.68411],[-58.48343,-34.68411],[-58.48343,-34.68411],[-58.48343,-34.68411],[-58.48343,-34.6841],[-58.48343,-34.6841],[-58.48343,-34.6841],[-58.48343,-34.6841],[-58.48343,-34.6841],[-58.48343,-34.6841],[-58.48343,-34.6841],[-58.48343,-34.6841],[-58.48343,-34.68409],[-58.48343,-34.68409],[-58.48343,-34.68409],[-58.48343,-34.68409],[-58.48343,-34.68409],[-58.48343,-34.68409],[-58.48343,-34.68409],[-58.48343,-34.68409],[-58.48343,-34.68408],[-58.48343,-34.68408],[-58.48343,-34.68408],[-58.48343,-34.68408],[-58.48343,-34.68408],[-58.48343,-34.68408],[-58.48343,-34.68408],[-58.48343,-34.68408],[-58.48344,-34.68408],[-58.48344,-34.68407],[-58.48344,-34.68407],[-58.48344,-34.68407],[-58.48344,-34.68407],[-58.48344,-34.68407],[-58.48344,-34.68407],[-58.48344,-34.68407],[-58.48344,-34.68407],[-58.48344,-34.68407],[-58.48344,-34.68406],[-58.48344,-34.68406],[-58.48345,-34.68406],[-58.48345,-34.68406],[-58.48345,-34.68406],[-58.48345,-34.68406],[-58.48345,-34.68406],[-58.48345,-34.68406],[-58.48345,-34.68406],[-58.48345,-34.68406],[-58.48345,-34.68405],[-58.48345,-34.68405],[-58.48346,-34.68405],[-58.48346,-34.68405],[-58.48346,-34.68405],[-58.48346,-34.68405],[-58.48346,-34.68405],[-58.48346,-34.68405],[-58.48346,-34.68405],[-58.48346,-34.68405],[-58.48347,-34.68405],[-58.48347,-34.68405],[-58.48347,-34.68405],[-58.48347,-34.68404],[-58.48347,-34.68404],[-58.48347,-34.68404],[-58.48347,-34.68404],[-58.48347,-34.68404],[-58.48348,-34.68404],[-58.48348,-34.68404],[-58.48348,-34.68404],[-58.48348,-34.68404],[-58.48348,-34.68404],[-58.48348,-34.68404],[-58.48348,-34.68404],[-58.48349,-34.68404],[-58.48349,-34.68404],[-58.48349,-34.68404],[-58.48349,-34.68404],[-58.48349,-34.68404],[-58.48349,-34.68404],[-58.48349,-34.68404],[-58.4835,-34.68404],[-58.4835,-34.68404],[-58.4835,-34.68404],[-58.4835,-34.68404],[-58.4835,-34.68404],[-58.4835,-34.68403],[-58.4835,-34.68403],[-58.48351,-34.68403],[-58.48351,-34.68403],[-58.48351,-34.68403],[-58.48351,-34.68403],[-58.48351,-34.68403],[-58.48351,-34.68403],[-58.48352,-34.68403],[-58.48352,-34.68403],[-58.48352,-34.68403],[-58.48352,-34.68403],[-58.48352,-34.68403],[-58.48352,-34.68403],[-58.48352,-34.68403],[-58.48353,-34.68403],[-58.48353,-34.68404],[-58.48353,-34.68404],[-58.48353,-34.68404],[-58.48353,-34.68404],[-58.48353,-34.68404],[-58.48353,-34.68404],[-58.48354,-34.68404],[-58.48354,-34.68404],[-58.48354,-34.68404],[-58.48341,-34.68399],[-58.48341,-34.68399],[-58.48341,-34.68399],[-58.48341,-34.68399],[-58.48341,-34.684],[-58.48341,-34.684],[-58.48341,-34.684],[-58.48341,-34.68401],[-58.48341,-34.68401],[-58.48341,-34.68401],[-58.48341,-34.68402],[-58.48341,-34.68402],[-58.4834,-34.68402],[-58.4834,-34.68402],[-58.4834,-34.68402],[-58.48339,-34.68404],[-58.48339,-34.68407],[-58.48338,-34.6841],[-58.48338,-34.68413],[-58.48339,-34.68416],[-58.4834,-34.68419],[-58.48341,-34.68422],[-58.48341,-34.68423],[-58.48353,-34.68448],[-58.48368,-34.68472],[-58.48368,-34.68473],[-58.48368,-34.68473],[-58.48368,-34.68473],[-58.48368,-34.68473],[-58.48368,-34.68473],[-58.48368,-34.68473],[-58.48368,-34.68473],[-58.48368,-34.68473],[-58.48368,-34.68473],[-58.48368,-34.68473],[-58.48368,-34.68473],[-58.48368,-34.68473],[-58.48368,-34.68474],[-58.48368,-34.68474],[-58.48368,-34.68474],[-58.48368,-34.68474],[-58.48367,-34.68474],[-58.48367,-34.68474],[-58.48367,-34.68474],[-58.48367,-34.68474],[-58.48367,-34.68474],[-58.48367,-34.68474],[-58.48367,-34.68474],[-58.48367,-34.68474],[-58.48367,-34.68474],[-58.48367,-34.68474],[-58.48366,-34.68474],[-58.48366,-34.68474],[-58.48366,-34.68474],[-58.48366,-34.68474],[-58.48366,-34.68474],[-58.48366,-34.68474],[-58.48366,-34.68473],[-58.48366,-34.68473],[-58.48239,-34.6834],[-58.48239,-34.6834],[-58.48239,-34.6834],[-58.48239,-34.6834],[-58.48239,-34.6834],[-58.48239,-34.6834],[-58.48239,-34.6834],[-58.48239,-34.6834],[-58.48239,-34.6834],[-58.48239,-34.6834],[-58.48239,-34.6834],[-58.48239,-34.6834],[-58.48239,-34.6834],[-58.48239,-34.68339],[-58.48239,-34.68339],[-58.48239,-34.68339],[-58.48239,-34.68339],[-58.48239,-34.68339],[-58.48239,-34.68339],[-58.4824,-34.68339],[-58.4824,-34.68339],[-58.4824,-34.68339],[-58.4824,-34.68339],[-58.4824,-34.68339],[-58.4824,-34.68339],[-58.4824,-34.68339],[-58.4824,-34.68339],[-58.4824,-34.68339],[-58.4824,-34.68339],[-58.48241,-34.68339],[-58.48241,-34.68339],[-58.48241,-34.68339],[-58.48241,-34.6834],[-58.48241,-34.6834],[-58.48262,-34.68357],[-58.48312,-34.68391],[-58.48313,-34.68392],[-58.48315,-34.68393],[-58.48318,-34.68395],[-58.4832,-34.68396],[-58.48323,-34.68397],[-58.48325,-34.68397],[-58.48328,-34.68398],[-58.48331,-34.68398],[-58.48334,-34.68398],[-58.48336,-34.68397],[-58.48337,-34.68397],[-58.48337,-34.68397],[-58.48338,-34.68397],[-58.48338,-34.68397],[-58.48338,-34.68397],[-58.48339,-34.68397],[-58.48339,-34.68397],[-58.48339,-34.68398],[-58.4834,-34.68398],[-58.4834,-34.68398],[-58.48335,-34.68385],[-58.48336,-34.68386],[-58.48336,-34.68387],[-58.48336,-34.68387],[-58.48336,-34.68388],[-58.48336,-34.68388],[-58.48335,-34.68389],[-58.48335,-34.68389],[-58.48335,-34.6839],[-58.48334,-34.68391],[-58.48334,-34.68391],[-58.48333,-34.68391],[-58.48333,-34.68392],[-58.48332,-34.68392],[-58.48332,-34.68392],[-58.48331,-34.68393],[-58.4833,-34.68393],[-58.48329,-34.68393],[-58.48329,-34.68393],[-58.48328,-34.68393],[-58.48327,-34.68393],[-58.48327,-34.68393],[-58.48326,-34.68392],[-58.48325,-34.68392],[-58.48325,-34.68392],[-58.48324,-34.68392],[-58.48321,-34.68391],[-58.48319,-34.68389],[-58.48316,-34.68388],[-58.48315,-34.68387],[-58.48239,-34.68331],[-58.48205,-34.683],[-58.48184,-34.6828],[-58.48181,-34.68276],[-58.48173,-34.68268],[-58.48165,-34.6826],[-58.48147,-34.68237],[-58.48132,-34.68218],[-58.48119,-34.68197],[-58.48109,-34.6818],[-58.48099,-34.68163],[-58.48078,-34.68114],[-58.48058,-34.6807],[-58.48046,-34.68043],[-58.48037,-34.6802],[-58.48026,-34.67996],[-58.48016,-34.67973],[-58.48008,-34.67955],[-58.47999,-34.67932],[-58.47997,-34.67926],[-58.4799,-34.67908],[-58.4798,-34.6788],[-58.47973,-34.67861],[-58.47964,-34.67837],[-58.47954,-34.67807],[-58.4795,-34.67796],[-58.47947,-34.67785],[-58.47945,-34.67777],[-58.47943,-34.67771],[-58.47942,-34.67767],[-58.47942,-34.67763],[-58.47941,-34.67761],[-58.47941,-34.67757],[-58.47941,-34.67755],[-58.47941,-34.67753],[-58.47942,-34.67752],[-58.47942,-34.67751],[-58.47943,-34.6775],[-58.47945,-34.67748],[-58.47947,-34.67748],[-58.47948,-34.67748],[-58.47949,-34.67749],[-58.47951,-34.67749],[-58.47943,-34.67735],[-58.47943,-34.67736],[-58.47943,-34.67737],[-58.47939,-34.6774],[-58.47938,-34.67741],[-58.47937,-34.67741],[-58.47937,-34.67741],[-58.47936,-34.67741],[-58.47936,-34.6774],[-58.47934,-34.67735],[-58.47934,-34.67734],[-58.47934,-34.67734],[-58.47942,-34.67735],[-58.47943,-34.67735],[-58.47939,-34.67719],[-58.47938,-34.67721],[-58.47937,-34.67722],[-58.47935,-34.67723],[-58.47933,-34.67723],[-58.47931,-34.67723],[-58.47929,-34.67723],[-58.47928,-34.67722],[-58.47926,-34.6772],[-58.47924,-34.67719],[-58.47922,-34.67716],[-58.47914,-34.67705],[-58.47912,-34.67701],[-58.47906,-34.67691],[-58.47901,-34.67681],[-58.47896,-34.67673],[-58.47888,-34.67659],[-58.47882,-34.67647],[-58.47872,-34.67628],[-58.47864,-34.67614],[-58.47855,-34.67596],[-58.47848,-34.67582],[-58.47842,-34.67571],[-58.47835,-34.67556],[-58.47828,-34.67539],[-58.47825,-34.67532],[-58.47826,-34.67532],[-58.4782,-34.6752],[-58.47816,-34.67509],[-58.47809,-34.67493],[-58.47806,-34.67486],[-58.47805,-34.67486],[-58.47798,-34.67468],[-58.47788,-34.67437],[-58.47786,-34.67431],[-58.47785,-34.67427],[-58.47783,-34.67421],[-58.4778,-34.67407],[-58.47777,-34.67393],[-58.47775,-34.67384],[-58.47773,-34.6737],[-58.47771,-34.67356],[-58.47769,-34.67342],[-58.47769,-34.67338],[-58.4777,-34.67336],[-58.4777,-34.67334],[-58.47771,-34.67332],[-58.47771,-34.67331],[-58.47773,-34.67329],[-58.47775,-34.67328],[-58.47777,-34.67328],[-58.47778,-34.67328],[-58.4778,-34.67329],[-58.47754,-34.67318],[-58.47758,-34.67325],[-58.47761,-34.67333],[-58.47763,-34.67348],[-58.47765,-34.67361],[-58.47767,-34.67374],[-58.4777,-34.67388],[-58.47772,-34.67401],[-58.47776,-34.67415],[-58.47778,-34.67424],[-58.47779,-34.67426],[-58.47779,-34.67428],[-58.47779,-34.67428],[-58.47778,-34.67429],[-58.47777,-34.67428],[-58.47776,-34.67426],[-58.4777,-34.67412],[-58.4776,-34.6739],[-58.47748,-34.67362],[-58.47731,-34.67322],[-58.47715,-34.67286],[-58.47706,-34.67266],[-58.47704,-34.67261],[-58.477,-34.67252],[-58.47701,-34.67252],[-58.47693,-34.67233],[-58.47665,-34.6724]]]]}"
,PUENTE,0,0,0,,0,-58.4160345216463,-34.6087518178852,"{""type"":""MultiPolygon"",""coordinates"":[[[[-58.41613,-34.60863],[-58.41597,-34.60862],[-58.41594,-34.60887],[-58.4161,-34.60889],[-58.41613,-34.60863]]]]}"
Polyline,ESP_VERDES-POLIGONO,0,0,3,AV.GENERAL PAZ,93,-58.5311085101003,-34.6190146040695,"{""type"":""MultiPolygon"",""coordinates"":[[[[-58.53113,-34.61905],[-58.53114,-34.61899],[-58.53114,-34.61898],[-58.53107,-34.61902],[-58.53108,-34.61902],[-58.53113,-34.61905]]]]}"
